player_id,full_name,first_name,last_name,age,team,position,fantasy_positions,depth_chart_position,depth_chart_order,status,number,height,weight,college,years_exp,injury_status,cache_date
11567,Jordan Travis,Jordan,Travis,24.0,NYJ,QB,QB,QB,4.0,Active,3.0,73,200,Florida State,0.0,PUP,2024-09-17
2473,Tye Smith,Tye,Smith,29.0,,CB,DB,,,Active,5.0,72,190,Towson,7.0,,2024-09-17
205,Vince Wilfork,Vince,Wilfork,38.0,,NT,DL,,,Inactive,75.0,"6'2""",325,Miami,16.0,,2024-09-17
2799,Mylan Hicks,Mylan,Hicks,24.0,,CB,DB,,,Inactive,42.0,"5'11""",197,Michigan State,0.0,,2024-09-17
990,Kris Durham,Kris,Durham,29.0,,WR,WR,,,Inactive,17.0,"6'6""",216,Georgia,5.0,,2024-09-17
8839,Luke Masterson,Luke,Masterson,26.0,LV,LB,LB,ROLB,1.0,Active,59.0,73,220,Wake Forest,2.0,,2024-09-17
1366,Duron Harmon,Duron,Harmon,33.0,,DB,DB,,,Active,30.0,72,205,Rutgers,11.0,,2024-09-17
2980,Eli Rogers,Eli,Rogers,29.0,,WR,WR,,,Inactive,17.0,70,187,Louisville,7.0,,2024-09-17
8660,Leroy Watson,Leroy,Watson,26.0,TEN,TE,TE,,,Active,72.0,77,310,UTSA,2.0,,2024-09-17
372,James Casey,James,Casey,35.0,,FB,"RB,TE",,,Inactive,80.0,"6'3""",240,Rice,11.0,,2024-09-17
6506,Trayone Gray,Trayone,Gray,26.0,,RB,RB,,,Active,43.0,73,233,Miami,3.0,,2024-09-17
10894,DJ Turner,DJ,Turner,23.0,CIN,DB,DB,RCB,2.0,Active,20.0,71,185,Michigan,1.0,,2024-09-17
1465,Nico Johnson,Nico,Johnson,30.0,,LB,LB,,,Inactive,48.0,"6'2""",249,Alabama,7.0,,2024-09-17
8699,Cyrus Holder,Cyrus,Holder,,,WR,WR,,,Active,0.0,75,198,Duquesne,1.0,,2024-09-17
2367,Quinten Rollins,Quinten,Rollins,29.0,,CB,DB,,,Inactive,30.0,71,195,"Miami, O.",7.0,,2024-09-17
2668,Xavier Williams,Xavier,Williams,29.0,,DT,DL,,,Active,0.0,74,309,Northern Iowa,7.0,,2024-09-17
5340,Andre Smith,Andre,Smith,27.0,,LB,LB,,,Active,23.0,72,240,North Carolina,6.0,,2024-09-17
812,Lee Smith,Lee,Smith,34.0,ATL,TE,TE,,,Active,85.0,78,265,Marshall,11.0,,2024-09-17
2696,Kurtis Drummond,Kurtis,Drummond,28.0,,SS,DB,,,Inactive,23.0,"6'1""",200,Michigan State,5.0,,2024-09-17
4764,Marty Hurney,Marty,Hurney,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
5360,Marcus Allen,Marcus,Allen,26.0,,LB,"DB,LB",,,Inactive,27.0,74,215,Penn State,5.0,,2024-09-17
5609,Stephen Baggett,Stephen,Baggett,,,TE,TE,,,Active,86.0,77,247,East Carolina,4.0,,2024-09-17
11753,Nehemiah Pritchett,Nehemiah,Pritchett,23.0,SEA,CB,DB,RCB,2.0,Active,28.0,72,188,Auburn,0.0,,2024-09-17
4170,Samson Ebukam,Samson,Ebukam,29.0,IND,DE,"DL,LB",DL,,Inactive,52.0,75,245,Eastern Washington,7.0,IR,2024-09-17
8921,Maurice Alexander,Maurice,Alexander,27.0,,WR,WR,,,Active,1.0,71,174,Florida International,2.0,,2024-09-17
8815,Cedric Boswell,Cedric,Boswell,24.0,,DB,DB,,,Active,0.0,71,187,Miami (OH),1.0,,2024-09-17
11660,Jordan Morgan,Jordan,Morgan,23.0,GB,OL,OL,OL,,Active,77.0,77,311,Arizona,0.0,,2024-09-17
2986,Greg Mancz,Greg,Mancz,31.0,,OL,"OG,OL",,,Active,62.0,76,302,Toledo,9.0,,2024-09-17
5540,Jacob Alsadek,Jacob,Alsadek,27.0,,G,OL,,,Active,62.0,79,325,Arizona,4.0,,2024-09-17
1755,Keavon Milton,Keavon,Milton,31.0,,TE,TE,,,Inactive,0.0,76,324,Louisiana-Monroe,9.0,,2024-09-17
517,Kyle Love,Kyle,Love,35.0,,NT,DL,,,Injured Reserve,0.0,73,310,Mississippi State,12.0,,2024-09-17
6661,Joseph Parker,Joseph,Parker,25.0,,WR,WR,,,Active,80.0,70,185,Chattanooga,3.0,,2024-09-17
2534,Kenny Hilliard,Kenny,Hilliard,30.0,,RB,RB,,,Inactive,30.0,71,226,Louisiana State,7.0,,2024-09-17
11633,Jamari Thrash,Jamari,Thrash,23.0,CLE,WR,WR,SWR,5.0,Active,80.0,72,190,Louisville,0.0,Out,2024-09-17
12137,Charles Woods,Charles,Woods,24.0,LAR,CB,DB,LCB,2.0,Active,21.0,71,185,SMU,0.0,,2024-09-17
12282,C.J. Ravenell,C.J.,Ravenell,24.0,BAL,DL,DL,,,Active,68.0,77,292,Missouri Western,0.0,,2024-09-17
1094,Mike Martin,Mike,Martin,30.0,,DT,DL,,,Inactive,93.0,"6'1""",298,Michigan,8.0,,2024-09-17
8628,Jontre Kirklin,Jontre,Kirklin,25.0,,WR,WR,,,Active,84.0,72,184,LSU,2.0,,2024-09-17
7674,Pat Jones,Pat,Jones,25.0,MIN,DE,DL,ROLB,2.0,Active,91.0,76,259,Pittsburgh,3.0,,2024-09-17
6355,Micah Abernathy,Micah,Abernathy,27.0,ATL,FS,DB,FS,2.0,Active,29.0,72,195,Tennessee,5.0,,2024-09-17
4250,Sam Rogers,Sam,Rogers,26.0,,FB,RB,,,Active,36.0,70,235,Virginia Tech,5.0,,2024-09-17
6774,Jack Easterby,Jack,Easterby,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
7359,Nakia Griffin-Stewart,Nakia,Griffin-Stewart,25.0,,TE,TE,,,Active,89.0,77,260,Pittsburgh,2.0,,2024-09-17
2804,Andrew Turzilli,Andrew,Turzilli,28.0,,WR,WR,,,Injured Reserve,2.0,"6'4""",190,Rutgers,5.0,,2024-09-17
6712,Marcus Simms,Marcus,Simms,26.0,SEA,WR,WR,,7.0,Inactive,18.0,72,197,West Virginia,5.0,IR,2024-09-17
11487,Steven Gilmore,Steven,Gilmore,24.0,,CB,DB,,,Active,24.0,72,174,Marshall,1.0,,2024-09-17
12246,Mike Rigerman,Mike,Rigerman,23.0,,TE,TE,,,Active,35.0,74,244,Findlay,0.0,,2024-09-17
4860,Jon Toth,Jon,Toth,28.0,,C,OL,,,Active,61.0,77,308,Kentucky,5.0,,2024-09-17
2468,Bradley Pinion,Bradley,Pinion,30.0,ATL,P,P,P,,Active,13.0,77,255,Clemson,9.0,,2024-09-17
11048,Cooper Hodges,Cooper,Hodges,24.0,JAX,OL,OL,OL,,Active,75.0,76,305,Appalachian State,1.0,,2024-09-17
6629,Brian Burt,Brian,Burt,,,WR,WR,,,Active,12.0,71,194,Fresno State,3.0,,2024-09-17
6367,Roderick Young,Roderick,Young,,,DT,DL,,,Active,96.0,73,307,North Texas,3.0,,2024-09-17
3433,Alex Erickson,Alex,Erickson,31.0,,WR,WR,,,Active,82.0,72,195,Wisconsin,8.0,,2024-09-17
8395,Dane Belton,Dane,Belton,23.0,NYG,DB,DB,SS,2.0,Active,24.0,73,190,Iowa,2.0,,2024-09-17
3408,Oni Omoile,Oni,Omoile,28.0,,G,OL,,,Active,60.0,75,305,Iowa State,6.0,,2024-09-17
1301,Kyle Nelson,Kyle,Nelson,36.0,,LS,LS,,,Active,0.0,74,240,New Mexico State,11.0,,2024-09-17
1098,Brandon Brooks,Brandon,Brooks,32.0,PHI,G,"OG,OL",,,Inactive,79.0,77,335,Miami (OH),10.0,,2024-09-17
76,Jason Hatcher,Jason,Hatcher,38.0,,DE,DL,,,Inactive,97.0,"6'6""",299,Grambling,14.0,,2024-09-17
2264,Keith Reaser,Keith,Reaser,29.0,,CB,DB,,,Inactive,20.0,"6'0""",190,Florida Atlantic,6.0,,2024-09-17
8541,Michael Griffin,Michael,Griffin,,,DB,DB,,,Active,0.0,72,215,South Dakota State,1.0,,2024-09-17
7929,Jake Burton,Jake,Burton,,,G,OL,,,Active,67.0,78,312,Baylor,3.0,,2024-09-17
1487,Joseph Randle,Joseph,Randle,28.0,,RB,RB,,,Inactive,21.0,"6'0""",210,Oklahoma State,7.0,,2024-09-17
553,Jacques McClendon,Jacques,McClendon,32.0,,G,OL,,,Inactive,61.0,"6'3""",324,Tennessee,10.0,,2024-09-17
4088,Quincy Wilson,Quincy,Wilson,26.0,,CB,DB,,,Active,36.0,74,206,Florida,5.0,,2024-09-17
3659,Anthony Lanier,Anthony,Lanier,28.0,,DE,DL,,,Inactive,57.0,78,286,Alabama A&amp;M,6.0,,2024-09-17
8638,Grayson Gunter,Grayson,Gunter,25.0,,TE,TE,,,Active,0.0,77,247,Southern Miss,1.0,,2024-09-17
2287,Adrian Phillips,Adrian,Phillips,31.0,,DB,"DB,LB",,,Active,21.0,71,208,Texas,10.0,,2024-09-17
11078,Calvin Avery,Calvin,Avery,23.0,,DT,DL,,,Active,69.0,73,343,Illinois,1.0,,2024-09-17
1802,Ed Reynolds,Ed,Reynolds,28.0,,FS,DB,,,Injured Reserve,39.0,"6'1""",207,Stanford,6.0,,2024-09-17
7212,Spencer Nigh,Spencer,Nigh,23.0,,FB,RB,,,Active,42.0,72,267,Auburn,2.0,,2024-09-17
4111,D'Onta Foreman,D'Onta,Foreman,28.0,CLE,RB,RB,RB,2.0,Active,27.0,72,235,Texas,7.0,,2024-09-17
113,Jahri Evans,Jahri,Evans,37.0,,G,OL,,,Inactive,73.0,"6'4""",318,Bloomsburg,14.0,,2024-09-17
6386,Alex Bachman,Alex,Bachman,28.0,LV,WR,WR,,,Active,33.0,72,190,Wake Forest,5.0,,2024-09-17
12259,Taulia Tagovailoa,Taulia,Tagovailoa,24.0,,QB,QB,,,Active,,71,200,Maryland,0.0,,2024-09-17
7384,Jaquarius Landrews,Jaquarius,Landrews,25.0,,DB,DB,,,Inactive,19.0,72,200,Mississippi State,2.0,,2024-09-17
1167,Richard Crawford,Richard,Crawford,28.0,,CB,DB,,,Inactive,35.0,"5'11""",191,SMU,3.0,,2024-09-17
2511,Christian Ringo,Christian,Ringo,30.0,,DT,DL,,,Active,95.0,73,298,Louisiana,8.0,,2024-09-17
1739,Chase Ford,Chase,Ford,30.0,,TE,TE,,,Inactive,48.0,"6'6""",255,Miami,8.0,,2024-09-17
11823,C.J. Hanson,C.J.,Hanson,23.0,KC,OG,OG,OL,,Active,61.0,77,300,Holy Cross,0.0,Out,2024-09-17
8268,Lewis Cine,Lewis,Cine,24.0,BUF,DB,DB,,,Active,36.0,74,199,Georgia,2.0,,2024-09-17
11294,Caleb Sampson,Caleb,Sampson,25.0,,DT,DL,,,Active,68.0,75,306,Kansas,1.0,,2024-09-17
10985,Jordan Howden,Jordan,Howden,24.0,NO,DB,DB,SS,1.0,Active,31.0,72,209,Minnesota,1.0,,2024-09-17
2050,Branden Oliver,Branden,Oliver,29.0,,RB,RB,,,Inactive,40.0,"5'8""",208,Buffalo,6.0,,2024-09-17
7948,JaQuan Bailey,JaQuan,Bailey,24.0,,DE,DL,,,Active,66.0,74,261,Iowa State,1.0,,2024-09-17
1705,Micanor Regis,Micanor,Regis,27.0,,DT,DL,,,Inactive,72.0,"6'3""",305,Miami,1.0,,2024-09-17
5946,Jamel Dean,Jamel,Dean,27.0,TB,CB,DB,RCB,1.0,Active,35.0,73,206,Auburn,5.0,,2024-09-17
2535,Mark Nzeocha,Mark,Nzeocha,32.0,,LB,LB,,,Active,53.0,75,235,Wyoming,7.0,,2024-09-17
11703,Jalyx Hunt,Jalyx,Hunt,23.0,PHI,DE,DL,LOLB,3.0,Active,58.0,75,252,Houston Christian,0.0,,2024-09-17
11403,Kaieem Caesar,Kaieem,Caesar,24.0,,DT,DL,,,Active,60.0,74,318,Ohio,1.0,,2024-09-17
7511,Dwight Bentley,Dwight,Bentley,31.0,,CB,DB,,,Inactive,41.0,"5'10""",182,Louisiana-Lafayette,8.0,,2024-09-17
11706,DeWayne Carter,DeWayne,Carter,23.0,BUF,DT,DL,LDT,2.0,Active,90.0,75,305,Duke,0.0,,2024-09-17
11524,Izaiah Gathings,Izaiah,Gathings,23.0,,TE,TE,,,Active,85.0,76,222,Middle Tennessee,1.0,Questionable,2024-09-17
7371,Jordan Steckler,Jordan,Steckler,26.0,,OL,OL,,,Active,70.0,77,305,Northern Illinois,3.0,,2024-09-17
2785,Gus Johnson,Gus,Johnson,28.0,,RB,RB,,,Active,0.0,70,215,Stephen F. Austin,7.0,,2024-09-17
3158,Shawn Oakman,Shawn,Oakman,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
8547,Kurt Hinish,Kurt,Hinish,25.0,HOU,DT,DL,DL,,Inactive,93.0,73,296,Notre Dame,2.0,IR,2024-09-17
2999,Rick Lovato,Rick,Lovato,32.0,PHI,LS,LS,LS,,Active,49.0,74,249,Old Dominion,9.0,,2024-09-17
4443,Pharaoh Brown,Pharaoh,Brown,30.0,SEA,TE,TE,TE,2.0,Active,86.0,77,246,Oregon,7.0,Out,2024-09-17
6150,Max Scharping,Max,Scharping,28.0,WAS,OL,OL,,,Active,66.0,78,327,Northern Illinois,5.0,,2024-09-17
7183,Austin Edwards,Austin,Edwards,24.0,,DE,DL,,,Active,60.0,77,273,Ferris State,2.0,,2024-09-17
11237,Jacob Saylors,Jacob,Saylors,23.0,,RB,RB,,,Active,35.0,71,195,East Tennessee State,1.0,,2024-09-17
6255,Bradford Lemmons,Bradford,Lemmons,25.0,,CB,DB,,,Active,0.0,75,192,Furman,3.0,,2024-09-17
4005,Rick Dennison,Rick,Dennison,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
1507,Jon Bostic,Jon,Bostic,31.0,,LB,LB,,,Inactive,59.0,73,245,Florida,10.0,Questionable,2024-09-17
7078,Tony Brown,Tony,Brown,24.0,,WR,WR,,,Active,0.0,73,195,Colorado,2.0,,2024-09-17
11973,Gabe Jeudy-Lally,Gabe,Jeudy-Lally,23.0,TEN,CB,DB,,,Active,32.0,73,189,Tennessee,0.0,,2024-09-17
1037,Dont'a Hightower,Dont'a,Hightower,32.0,,LB,LB,,,Active,54.0,75,260,Alabama,10.0,,2024-09-17
6448,Darrin Hall,Darrin,Hall,25.0,,RB,RB,,,Active,34.0,71,225,Pittsburgh,3.0,,2024-09-17
1570,T.J. McDonald,T.J.,McDonald,30.0,,SS,DB,,,Inactive,22.0,74,223,Southern California,9.0,,2024-09-17
4081,Budda Baker,Budda,Baker,28.0,ARI,DB,DB,FS,1.0,Active,3.0,70,195,Washington,7.0,,2024-09-17
7836,Tony Fields,Tony,Fields,25.0,CLE,LB,LB,LB,,Inactive,42.0,72,222,West Virginia,3.0,IR,2024-09-17
7875,Teton Saltes,Teton,Saltes,23.0,,OL,"OL,OT",,,Active,0.0,76,300,New Mexico,1.0,,2024-09-17
2399,Ty Montgomery,Ty,Montgomery,30.0,,RB,RB,,,Active,14.0,72,220,Stanford,8.0,,2024-09-17
3598,Luke Rhodes,Luke,Rhodes,31.0,IND,LS,"LB,LS",LS,,Active,46.0,74,238,William & Mary,8.0,,2024-09-17
8414,Britain Covey,Britain,Covey,27.0,PHI,WR,WR,SWR,3.0,Active,18.0,68,173,Utah,2.0,,2024-09-17
8417,Player Invalid,Player,Invalid,,,RB,RB,,,Inactive,,,,,0.0,,2024-09-17
2398,Henry Anderson,Henry,Anderson,32.0,,DE,DL,,,Active,94.0,78,300,Stanford,9.0,Questionable,2024-09-17
11738,Decamerion Richardson,Decamerion,Richardson,23.0,LV,CB,DB,RCB,2.0,Active,25.0,74,188,Mississippi State,0.0,Out,2024-09-17
8523,Nick Muse,Nick,Muse,25.0,MIN,TE,TE,TE,3.0,Active,34.0,76,262,South Carolina,2.0,,2024-09-17
3719,Jacob Flores,Jacob,Flores,28.0,,C,OL,,,Active,57.0,76,290,Dartmouth,6.0,,2024-09-17
5673,Davin Bellamy,Davin,Bellamy,27.0,,LB,LB,,,Active,0.0,77,259,Georgia,4.0,,2024-09-17
11957,Sam Schnee,Sam,Schnee,24.0,,WR,WR,,,Active,87.0,70,191,Northern Iowa,0.0,,2024-09-17
5775,Jared Murphy,Jared,Murphy,27.0,,WR,WR,,,Active,9.0,70,182,"Miami, O.",4.0,,2024-09-17
6621,John Baron,John,Baron,25.0,,K,K,,,Active,0.0,71,180,San Diego State,3.0,,2024-09-17
5539,Derrick Willies,Derrick,Willies,27.0,,WR,WR,,,Inactive,0.0,76,207,Texas Tech,4.0,,2024-09-17
8362,Leo Chenal,Leo,Chenal,23.0,KC,LB,LB,ROLB,1.0,Active,54.0,75,250,Wisconsin,2.0,,2024-09-17
4460,Cole Hikutini,Cole,Hikutini,27.0,,TE,TE,,,Inactive,0.0,76,240,Louisville,5.0,,2024-09-17
6404,Boogie Roberts,Boogie,Roberts,24.0,,DT,DL,,,Inactive,65.0,"6'2""",289,San Jose State,1.0,,2024-09-17
1942,Lonnie Ballentine,Lonnie,Ballentine,27.0,,FS,DB,,,Injured Reserve,39.0,"6'3""",215,Memphis,6.0,,2024-09-17
4695,Kevin Maurice,Kevin,Maurice,28.0,,DT,DL,,,Active,75.0,75,300,Nebraska,5.0,,2024-09-17
10949,Chamarri Conner,Chamarri,Conner,24.0,KC,DB,DB,NB,1.0,Active,27.0,72,202,Virginia Tech,1.0,,2024-09-17
9501,DeMario Douglas,DeMario,Douglas,23.0,NE,WR,WR,SWR,1.0,Active,3.0,68,192,Liberty,1.0,,2024-09-17
7539,Gerrid Doaks,Gerrid,Doaks,25.0,,RB,RB,,,Active,26.0,71,228,Cincinnati,3.0,,2024-09-17
3035,De'Ondre Wesley,De'Ondre,Wesley,28.0,,T,OL,,,Inactive,79.0,"6'6""",331,Brigham Young,5.0,,2024-09-17
6902,Jalen Elliott,Jalen,Elliott,26.0,PIT,DB,DB,SS,3.0,Active,34.0,73,205,Notre Dame,4.0,Out,2024-09-17
7644,Creed Humphrey,Creed,Humphrey,25.0,KC,OL,OL,OL,,Active,52.0,76,302,Oklahoma,3.0,,2024-09-17
8180,Jalen Nailor,Jalen,Nailor,25.0,MIN,WR,WR,RWR,2.0,Active,83.0,71,195,Michigan State,2.0,,2024-09-17
5018,Will Hernandez,Will,Hernandez,29.0,ARI,G,"OG,OL",OL,,Active,76.0,74,332,UTEP,6.0,,2024-09-17
1383,Brandon Williams,Brandon,Williams,34.0,,DT,DL,,,Active,66.0,73,335,Missouri Southern State,10.0,,2024-09-17
7725,Drew Dalman,Drew,Dalman,25.0,ATL,OL,OL,OL,,Active,67.0,75,305,Stanford,3.0,,2024-09-17
5388,Danny Johnson,Danny,Johnson,28.0,,CB,DB,,,Active,36.0,69,190,Southern University,5.0,,2024-09-17
12428,Ulumoo Ale,Ulumoo,Ale,25.0,,DT,DL,,,Active,74.0,78,327,Washington,0.0,,2024-09-17
12292,Aidan Hemphill,Aidan,Hemphill,,,OL,OL,,,Active,,77,290,Texas Southern,0.0,,2024-09-17
4694,Jarrod Harper,Jarrod,Harper,27.0,,SS,DB,,,Active,35.0,72,210,West Virginia,5.0,,2024-09-17
116,Ryan Clady,Ryan,Clady,32.0,,OT,OL,,,Inactive,78.0,"6'6""",325,Boise State,11.0,,2024-09-17
3861,Kieren Duncan,Kieren,Duncan,24.0,,WR,WR,,,Inactive,85.0,"5'11""",170,Colorado State-Pueblo,0.0,,2024-09-17
997,Malcolm Smith,Malcolm,Smith,32.0,,LB,LB,,,Active,56.0,72,225,USC,11.0,,2024-09-17
8499,Justin Shaffer,Justin,Shaffer,25.0,,OL,OL,,,Inactive,54.0,76,330,Georgia,2.0,,2024-09-17
5256,DeAndre Goolsby,DeAndre,Goolsby,25.0,,TE,TE,,,Inactive,49.0,76,239,Florida,4.0,,2024-09-17
4994,Kalen Ballage,Kalen,Ballage,26.0,,RB,RB,,,Active,29.0,74,231,Arizona State,4.0,,2024-09-17
1737,Case Keenum,Case,Keenum,36.0,HOU,QB,QB,QB,3.0,Inactive,18.0,73,215,Houston,12.0,IR,2024-09-17
5443,Jeff Holland,Jeff,Holland,26.0,,LB,LB,,,Inactive,42.0,74,249,Auburn,4.0,,2024-09-17
643,Earl Thomas,Earl,Thomas,32.0,,FS,DB,,,Active,29.0,70,202,Texas,12.0,,2024-09-17
6469,Davis Koppenhaver,Davis,Koppenhaver,25.0,,TE,TE,,,Active,0.0,76,240,Duke,3.0,,2024-09-17
7824,Keith Taylor,Keith,Taylor,25.0,KC,CB,DB,,,Active,39.0,75,195,Washington,3.0,,2024-09-17
3993,Pep Hamilton,Pep,Hamilton,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
8324,Brandon Smith,Brandon,Smith,23.0,,LB,LB,,,Active,47.0,75,241,Penn State,2.0,,2024-09-17
3722,Don Jackson,Don,Jackson,28.0,,RB,RB,,,Inactive,0.0,70,210,Nevada,6.0,,2024-09-17
11929,Bo Richter,Bo,Richter,24.0,MIN,DE,DL,,,Active,98.0,73,248,Air Force,0.0,,2024-09-17
3172,DeForest Buckner,DeForest,Buckner,30.0,IND,DT,DL,RDT,1.0,Inactive,99.0,79,295,Oregon,8.0,IR,2024-09-17
11803,Dylan McMahon,Dylan,McMahon,23.0,LAR,OL,OL,OL,,Active,63.0,75,298,North Carolina State,0.0,Out,2024-09-17
7624,Carson Williams,Carson,Williams,,,TE,TE,,,Inactive,86.0,77,240,Western Kentucky,1.0,,2024-09-17
1515,Brandon Hepburn,Brandon,Hepburn,28.0,,ILB,LB,,,Inactive,48.0,"6'2""",240,Florida A&M,1.0,,2024-09-17
2736,Nordly Capi,Nordly,Capi,29.0,,DE,"DL,LB",,,Inactive,61.0,75,249,Akron,7.0,,2024-09-17
5194,Matt Flanagan,Matt,Flanagan,26.0,,TE,TE,,,Inactive,0.0,78,260,Pittsburgh,4.0,,2024-09-17
3135,Todd Wash,Todd,Wash,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
4567,Channing Stribling,Channing,Stribling,27.0,,CB,DB,,,Active,40.0,73,188,Michigan,5.0,,2024-09-17
4193,Jordan Morgan,Jordan,Morgan,27.0,,G,OL,,,Active,66.0,76,311,Kutztown,5.0,Questionable,2024-09-17
1822,Ja'Wuan James,Ja'Wuan,James,30.0,,OT,"OL,OT",,,Inactive,71.0,78,323,Tennessee,9.0,Questionable,2024-09-17
11150,Quindell Johnson,Quindell,Johnson,24.0,,DB,DB,,,Active,26.0,74,208,Memphis,1.0,,2024-09-17
7837,Caden Sterns,Caden,Sterns,24.0,,DB,DB,,,Active,30.0,73,207,Texas,3.0,,2024-09-17
6247,Jason Moore,Jason,Moore,28.0,,WR,WR,,,Active,29.0,74,213,Findlay,4.0,,2024-09-17
674,Quentin Groves,Quentin,Groves,34.0,,OLB,LB,,,Inactive,53.0,"6'3""",265,Auburn,7.0,,2024-09-17
2292,Chris Matthews,Chris,Matthews,30.0,,WR,WR,,,Injured Reserve,13.0,"6'5""",228,Kentucky,9.0,,2024-09-17
11495,Bryan Thompson,Bryan,Thompson,25.0,,WR,WR,,,Inactive,89.0,73,195,Arizona State,1.0,Questionable,2024-09-17
80,Ed Reed,Ed,Reed,39.0,,FS,DB,,,Inactive,22.0,"5'11""",205,Miami,12.0,,2024-09-17
6417,William Sweet,William,Sweet,24.0,LV,OL,"OL,OT",,,Active,74.0,78,313,North Carolina,3.0,,2024-09-17
2051,Tenny Palepoi,Tenny,Palepoi,31.0,,DT,DL,,,Inactive,95.0,73,298,Utah,8.0,,2024-09-17
7484,Brandon Wellington,Brandon,Wellington,23.0,,LB,LB,,,Active,51.0,72,226,Washington,2.0,,2024-09-17
6653,Israel Helms,Israel,Helms,24.0,,OT,OL,,,Active,0.0,77,305,"Wayne State, Mich.",3.0,,2024-09-17
10961,Blake Freeland,Blake,Freeland,23.0,IND,OL,OL,OL,,Active,73.0,79,302,BYU,1.0,Out,2024-09-17
7304,Rodney Clemons,Rodney,Clemons,25.0,,DB,DB,,,Active,47.0,72,205,SMU,2.0,,2024-09-17
7425,Patrick Carr,Patrick,Carr,26.0,,RB,RB,,,Active,0.0,70,205,Houston,2.0,Questionable,2024-09-17
7840,Ta'Quon Graham,Ta'Quon,Graham,25.0,ATL,DT,DL,LDE,2.0,Active,95.0,76,307,Texas,3.0,,2024-09-17
2963,Matt Darr,Matt,Darr,29.0,,P,P,,,Inactive,3.0,73,217,Tennessee,7.0,,2024-09-17
7854,Miller Forristall,Miller,Forristall,26.0,LAR,TE,TE,,,Active,82.0,77,243,Alabama,3.0,,2024-09-17
3085,Ryan Grigson,Ryan,Grigson,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
1921,Daniel McCullers,Daniel,McCullers,29.0,,DT,DL,,,Inactive,75.0,79,352,Tennessee,8.0,,2024-09-17
3825,Iosia Iosia,Iosia,Iosia,30.0,,DE,DL,,,Active,66.0,78,306,West Texas A&M,6.0,,2024-09-17
4437,Connor Harris,Connor,Harris,28.0,,FB,RB,,,Active,59.0,72,243,Lindenwood,5.0,,2024-09-17
548,Jon Weeks,Jon,Weeks,38.0,HOU,LS,LS,LS,,Active,46.0,70,242,Baylor,14.0,,2024-09-17
2277,Kevin Pierre-Louis,Kevin,Pierre-Louis,31.0,,LB,LB,,,Inactive,57.0,72,231,Boston College,9.0,Questionable,2024-09-17
7566,Player Invalid,Player,Invalid,,,WR,WR,,,Inactive,,,,,0.0,,2024-09-17
3259,Graham Glasgow,Graham,Glasgow,32.0,DET,G,OL,OL,,Active,60.0,78,315,Michigan,8.0,,2024-09-17
1871,Tramain Jacobs,Tramain,Jacobs,28.0,,DB,DB,,,Injured Reserve,46.0,"6'1""",190,Texas A&M,6.0,,2024-09-17
7636,Alex Leatherwood,Alex,Leatherwood,25.0,LAC,T,"OL,OT",,,Active,65.0,77,312,Alabama,3.0,,2024-09-17
5253,Jordan Franks,Jordan,Franks,27.0,,TE,TE,,,Inactive,46.0,76,232,UCF,5.0,,2024-09-17
11314,Levi Bell,Levi,Bell,25.0,,DT,DL,,,Active,61.0,73,275,Texas State,1.0,,2024-09-17
7806,Hamsah Nasirildeen,Hamsah,Nasirildeen,24.0,,LB,"DB,LB",,,Inactive,45.0,75,215,Florida State,2.0,Questionable,2024-09-17
4826,Kendall Pace,Kendall,Pace,,,OT,OL,,,Active,66.0,77,305,Columbia,5.0,,2024-09-17
9486,Dontayvion Wicks,Dontayvion,Wicks,23.0,GB,WR,WR,LWR,4.0,Active,13.0,73,206,Virginia,1.0,,2024-09-17
7122,Broderick Washington,Broderick,Washington,27.0,BAL,DT,DL,RDE,1.0,Active,96.0,74,315,Texas Tech,4.0,,2024-09-17
1346,Marquise Goodwin,Marquise,Goodwin,33.0,,WR,WR,,,Active,3.0,69,185,Texas,11.0,,2024-09-17
3740,Tre Jones,Tre,Jones,,,CB,DB,,,Inactive,45.0,"5'10""",194,Mount Union,0.0,,2024-09-17
532,Shawn Lauvao,Shawn,Lauvao,34.0,,G,OL,,,Inactive,77.0,75,308,Arizona State,12.0,,2024-09-17
2949,Synjyn Days,Synjyn,Days,,,RB,RB,,,Inactive,0.0,,,,,,2024-09-17
12286,Eddie Heckard,Eddie,Heckard,,,CB,DB,,,Active,,70,190,BYU,0.0,,2024-09-17
NYJ,New York Jets,New York,Jets,,NYJ,DEF,DEF,,,,,,,,,,2024-09-17
200,Vernon Davis,Vernon,Davis,37.0,,TE,TE,,,Injured Reserve,0.0,75,248,Maryland,16.0,,2024-09-17
2420,Ibraheim Campbell,Ibraheim,Campbell,29.0,,DB,DB,,,Active,36.0,71,210,Northwestern,7.0,Questionable,2024-09-17
4952,Tom Benson,Tom,Benson,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
8650,Lujuan Winningham,Lujuan,Winningham,,,WR,WR,,,Active,0.0,75,195,Central Arkansas,1.0,,2024-09-17
